2024-03-17 08:37:59.998569 | OKX: 3564.4 | BYBIT: 3565.52 | 1.1199999999998909
2024-03-17 08:38:00.501294 | OKX: 3564.49 | BYBIT: 3565.52 | 1.0300000000002
2024-03-17 08:38:01.002636 | OKX: 3564.49 | BYBIT: 3565.52 | 1.0300000000002
2024-03-17 08:38:01.504956 | OKX: 3564.49 | BYBIT: 3565.29 | 0.8000000000001819
2024-03-17 08:38:02.006562 | OKX: 3564.49 | BYBIT: 3565.29 | 0.8000000000001819
2024-03-17 08:38:02.508046 | OKX: 3564.48 | BYBIT: 3565.29 | 0.8099999999999454
2024-03-17 08:38:03.009382 | OKX: 3564.26 | BYBIT: 3565.29 | 1.0299999999997453
2024-03-17 08:38:03.510160 | OKX: 3564.26 | BYBIT: 3565.29 | 1.0299999999997453
2024-03-17 08:38:04.011442 | OKX: 3564.25 | BYBIT: 3565.29 | 1.0399999999999636
2024-03-17 08:38:04.512820 | OKX: 3564.82 | BYBIT: 3565.30 | 0.4800000000000182
2024-03-17 08:38:05.014585 | OKX: 3564.97 | BYBIT: 3565.30 | 0.330000000000382
2024-03-17 08:38:05.515908 | OKX: 3565.57 | BYBIT: 3565.30 | -0.2699999999999818
2024-03-17 08:38:06.017781 | OKX: 3565.1 | BYBIT: 3565.30 | 0.20000000000027285
2024-03-17 08:38:06.519380 | OKX: 3565.4 | BYBIT: 3565.30 | -0.09999999999990905
2024-03-17 08:38:07.020117 | OKX: 3565.57 | BYBIT: 3565.30 | -0.2699999999999818
2024-03-17 08:38:07.521294 | OKX: 3565.57 | BYBIT: 3566.37 | 0.7999999999997272
2024-03-17 08:38:08.022548 | OKX: 3565.57 | BYBIT: 3566.37 | 0.7999999999997272
2024-03-17 08:38:08.524019 | OKX: 3565.57 | BYBIT: 3566.37 | 0.7999999999997272
2024-03-17 08:38:09.025362 | OKX: 3565.57 | BYBIT: 3566.37 | 0.7999999999997272
2024-03-17 08:38:09.526512 | OKX: 3565.57 | BYBIT: 3566.37 | 0.7999999999997272
2024-03-17 08:38:10.028275 | OKX: 3565.61 | BYBIT: 3566.37 | 0.7599999999997635
2024-03-17 08:38:10.529792 | OKX: 3565.61 | BYBIT: 3566.37 | 0.7599999999997635
2024-03-17 08:38:11.031204 | OKX: 3565.61 | BYBIT: 3566.37 | 0.7599999999997635
2024-03-17 08:38:11.532649 | OKX: 3565.61 | BYBIT: 3566.37 | 0.7599999999997635
2024-03-17 08:38:12.033750 | OKX: 3565.6 | BYBIT: 3566.37 | 0.7699999999999818
2024-03-17 08:38:12.535432 | OKX: 3565.6 | BYBIT: 3566.37 | 0.7699999999999818
2024-03-17 08:38:13.036296 | OKX: 3565.6 | BYBIT: 3566.37 | 0.7699999999999818
2024-03-17 08:38:13.538030 | OKX: 3565.6 | BYBIT: 3566.52 | 0.9200000000000728
2024-03-17 08:38:14.039170 | OKX: 3565.6 | BYBIT: 3566.52 | 0.9200000000000728
2024-03-17 08:38:14.540306 | OKX: 3565.6 | BYBIT: 3566.52 | 0.9200000000000728
2024-03-17 08:38:15.041908 | OKX: 3565.6 | BYBIT: 3566.52 | 0.9200000000000728
2024-03-17 08:38:15.543112 | OKX: 3565.59 | BYBIT: 3566.52 | 0.9299999999998363
2024-03-17 08:38:16.043905 | OKX: 3564.47 | BYBIT: 3566.52 | 2.050000000000182
2024-03-17 08:38:16.544968 | OKX: 3564.47 | BYBIT: 3565.71 | 1.2400000000002365
2024-03-17 08:38:17.046703 | OKX: 3564.21 | BYBIT: 3565.71 | 1.5
2024-03-17 08:38:17.547674 | OKX: 3564.42 | BYBIT: 3565.71 | 1.2899999999999636
2024-03-17 08:38:18.048871 | OKX: 3564.42 | BYBIT: 3565.71 | 1.2899999999999636
2024-03-17 08:38:18.551090 | OKX: 3564.41 | BYBIT: 3565.71 | 1.300000000000182
2024-03-17 08:38:19.052496 | OKX: 3564.41 | BYBIT: 3565.71 | 1.300000000000182
2024-03-17 08:38:19.554024 | OKX: 3564.42 | BYBIT: 3565.55 | 1.1300000000001091
2024-03-17 08:38:20.056015 | OKX: 3564.42 | BYBIT: 3565.55 | 1.1300000000001091
2024-03-17 08:38:20.557547 | OKX: 3564.41 | BYBIT: 3565.55 | 1.1400000000003274
2024-03-17 08:38:21.059162 | OKX: 3565.06 | BYBIT: 3565.55 | 0.49000000000023647
2024-03-17 08:38:21.560787 | OKX: 3565.06 | BYBIT: 3565.55 | 0.49000000000023647
2024-03-17 08:38:22.062295 | OKX: 3565.05 | BYBIT: 3565.55 | 0.5
2024-03-17 08:38:22.563886 | OKX: 3565.05 | BYBIT: 3565.72 | 0.669999999999618
2024-03-17 08:38:23.065077 | OKX: 3565.29 | BYBIT: 3565.72 | 0.4299999999998363
2024-03-17 08:38:23.566135 | OKX: 3565.69 | BYBIT: 3565.72 | 0.02999999999974534
2024-03-17 08:38:24.067638 | OKX: 3565.69 | BYBIT: 3565.72 | 0.02999999999974534
2024-03-17 08:38:24.568613 | OKX: 3565.7 | BYBIT: 3565.72 | 0.01999999999998181
2024-03-17 08:38:25.071261 | OKX: 3565.76 | BYBIT: 3565.72 | -0.04000000000041837
2024-03-17 08:38:25.572474 | OKX: 3565.76 | BYBIT: 3566.52 | 0.7599999999997635
2024-03-17 08:38:26.074167 | OKX: 3565.76 | BYBIT: 3566.52 | 0.7599999999997635
2024-03-17 08:38:26.576682 | OKX: 3565.76 | BYBIT: 3566.52 | 0.7599999999997635
2024-03-17 08:38:27.078625 | OKX: 3565.76 | BYBIT: 3566.52 | 0.7599999999997635
2024-03-17 08:38:27.579886 | OKX: 3565.76 | BYBIT: 3566.52 | 0.7599999999997635
2024-03-17 08:38:28.081430 | OKX: 3565.76 | BYBIT: 3566.52 | 0.7599999999997635
2024-03-17 08:38:28.583952 | OKX: 3565.76 | BYBIT: 3566.55 | 0.7899999999999636
2024-03-17 08:38:29.084829 | OKX: 3565.76 | BYBIT: 3566.55 | 0.7899999999999636
2024-03-17 08:38:29.586569 | OKX: 3565.77 | BYBIT: 3566.55 | 0.7800000000002001
2024-03-17 08:38:30.088520 | OKX: 3565.77 | BYBIT: 3566.55 | 0.7800000000002001
2024-03-17 08:38:30.589869 | OKX: 3565.77 | BYBIT: 3566.55 | 0.7800000000002001
2024-03-17 08:38:31.091736 | OKX: 3565.77 | BYBIT: 3566.55 | 0.7800000000002001
2024-03-17 08:38:31.593324 | OKX: 3565.77 | BYBIT: 3566.55 | 0.7800000000002001
2024-03-17 08:38:32.095246 | OKX: 3565.77 | BYBIT: 3566.55 | 0.7800000000002001
2024-03-17 08:38:32.596500 | OKX: 3565.77 | BYBIT: 3566.55 | 0.7800000000002001
2024-03-17 08:38:33.097395 | OKX: 3565.77 | BYBIT: 3566.55 | 0.7800000000002001
2024-03-17 08:38:33.599184 | OKX: 3565.77 | BYBIT: 3566.55 | 0.7800000000002001
2024-03-17 08:38:34.100541 | OKX: 3565.77 | BYBIT: 3566.55 | 0.7800000000002001
2024-03-17 08:38:34.601897 | OKX: 3565.77 | BYBIT: 3566.55 | 0.7800000000002001
2024-03-17 08:38:35.103292 | OKX: 3565.77 | BYBIT: 3566.55 | 0.7800000000002001
2024-03-17 08:38:35.604731 | OKX: 3564.48 | BYBIT: 3566.55 | 2.0700000000001637
2024-03-17 08:38:36.106004 | OKX: 3564.41 | BYBIT: 3566.55 | 2.1400000000003274
2024-03-17 08:38:36.607256 | OKX: 3563.77 | BYBIT: 3566.55 | 2.7800000000002
2024-03-17 08:38:37.108469 | OKX: 3563.77 | BYBIT: 3566.55 | 2.7800000000002
2024-03-17 08:38:37.609969 | OKX: 3563.77 | BYBIT: 3565.20 | 1.4299999999998363
2024-03-17 08:38:38.110836 | OKX: 3563.77 | BYBIT: 3565.20 | 1.4299999999998363
2024-03-17 08:38:38.612944 | OKX: 3563.77 | BYBIT: 3565.20 | 1.4299999999998363
2024-03-17 08:38:39.114391 | OKX: 3563.44 | BYBIT: 3565.20 | 1.7599999999997635
