2024-03-19 23:34:51.702136 | OKX: 182.97 | BYBIT: 183.091 | 0.121 | -0.14
2024-03-19 23:34:52.215507 | OKX: 182.97 | BYBIT: 183.087 | 0.117 | -0.128
2024-03-19 23:34:52.714518 | OKX: 182.94 | BYBIT: 183.047 | 0.107 | -0.118
2024-03-19 23:34:53.215387 | OKX: 182.89 | BYBIT: 183.005 | 0.115 | -0.13
2024-03-19 23:34:53.726806 | OKX: 182.89 | BYBIT: 183.001 | 0.111 | -0.125
2024-03-19 23:34:54.239972 | OKX: 182.89 | BYBIT: 183.004 | 0.114 | -0.125
2024-03-19 23:34:54.740143 | OKX: 182.9 | BYBIT: 183.004 | 0.104 | -0.115
2024-03-19 23:34:55.255228 | OKX: 182.88 | BYBIT: 182.970 | 0.09 | -0.101
2024-03-19 23:34:55.754390 | OKX: 182.88 | BYBIT: 182.966 | 0.086 | -0.097
2024-03-19 23:34:56.254520 | OKX: 182.89 | BYBIT: 182.981 | 0.091 | -0.113
2024-03-19 23:34:56.764643 | OKX: 182.87 | BYBIT: 182.976 | 0.106 | -0.119
2024-03-19 23:34:57.280341 | OKX: 182.87 | BYBIT: 182.976 | 0.106 | -0.119
2024-03-19 23:34:57.793610 | OKX: 182.9 | BYBIT: 183.018 | 0.118 | -0.129
2024-03-19 23:34:58.309680 | OKX: 182.94 | BYBIT: 183.052 | 0.112 | -0.124
2024-03-19 23:34:58.806079 | OKX: 182.95 | BYBIT: 183.059 | 0.109 | -0.12
2024-03-19 23:34:59.320123 | OKX: 182.95 | BYBIT: 183.059 | 0.109 | -0.12
2024-03-19 23:34:59.818740 | OKX: 182.96 | BYBIT: 183.059 | 0.099 | -0.11
2024-03-19 23:35:00.330264 | OKX: 182.96 | BYBIT: 183.059 | 0.099 | -0.11
2024-03-19 23:35:00.845781 | OKX: 182.95 | BYBIT: 183.053 | 0.103 | -0.114
2024-03-19 23:35:01.355803 | OKX: 182.96 | BYBIT: 183.053 | 0.093 | -0.104
2024-03-19 23:35:01.871839 | OKX: 182.93 | BYBIT: 183.015 | 0.085 | -0.096
2024-03-19 23:35:02.366079 | OKX: 182.91 | BYBIT: 183.006 | 0.096 | -0.107
2024-03-19 23:35:02.877167 | OKX: 182.91 | BYBIT: 183.052 | 0.142 | -0.175
2024-03-19 23:35:03.388320 | OKX: 182.97 | BYBIT: 183.053 | 0.083 | -0.094
2024-03-19 23:35:03.884237 | OKX: 182.94 | BYBIT: 183.031 | 0.091 | -0.105
2024-03-19 23:35:04.398117 | OKX: 182.94 | BYBIT: 183.031 | 0.091 | -0.105
2024-03-19 23:35:04.897046 | OKX: 182.93 | BYBIT: 183.011 | 0.081 | -0.092
2024-03-19 23:35:05.409701 | OKX: 182.93 | BYBIT: 183.007 | 0.077 | -0.088
2024-03-19 23:35:05.922569 | OKX: 182.9 | BYBIT: 183.007 | 0.107 | -0.118
2024-03-19 23:35:06.435995 | OKX: 182.94 | BYBIT: 183.045 | 0.105 | -0.116
2024-03-19 23:35:06.942892 | OKX: 182.94 | BYBIT: 183.045 | 0.105 | -0.116
2024-03-19 23:35:07.462645 | OKX: 182.96 | BYBIT: 183.064 | 0.104 | -0.115
2024-03-19 23:35:07.957255 | OKX: 182.94 | BYBIT: 183.045 | 0.105 | -0.116
2024-03-19 23:35:08.476144 | OKX: 182.96 | BYBIT: 183.064 | 0.104 | -0.115
2024-03-19 23:35:08.974179 | OKX: 182.97 | BYBIT: 183.088 | 0.118 | -0.129
2024-03-19 23:35:09.487004 | OKX: 182.97 | BYBIT: 183.088 | 0.118 | -0.129
2024-03-19 23:35:10.000989 | OKX: 182.99 | BYBIT: 183.097 | 0.107 | -0.118
2024-03-19 23:35:10.517106 | OKX: 182.99 | BYBIT: 183.097 | 0.107 | -0.118
2024-03-19 23:35:11.029183 | OKX: 182.99 | BYBIT: 183.097 | 0.107 | -0.118
2024-03-19 23:35:11.542622 | OKX: 182.99 | BYBIT: 183.097 | 0.107 | -0.118
2024-03-19 23:35:12.040018 | OKX: 182.99 | BYBIT: 183.107 | 0.117 | -0.128
2024-03-19 23:35:12.539569 | OKX: 182.99 | BYBIT: 183.107 | 0.117 | -0.128
2024-03-19 23:35:13.055025 | OKX: 183 | BYBIT: 183.121 | 0.121 | -0.142
2024-03-19 23:35:13.570147 | OKX: 183 | BYBIT: 183.121 | 0.121 | -0.132
2024-03-19 23:35:14.085454 | OKX: 183.04 | BYBIT: 183.145 | 0.105 | -0.116
2024-03-19 23:35:14.599945 | OKX: 183.3 | BYBIT: 183.409 | 0.109 | -0.12
2024-03-19 23:35:15.110348 | OKX: 183.3 | BYBIT: 183.422 | 0.122 | -0.133
2024-03-19 23:35:15.622387 | OKX: 183.3 | BYBIT: 183.428 | 0.128 | -0.139
2024-03-19 23:35:16.122381 | OKX: 183.23 | BYBIT: 183.360 | 0.13 | -0.141
2024-03-19 23:35:16.622909 | OKX: 183.28 | BYBIT: 183.395 | 0.115 | -0.126
2024-03-19 23:35:17.138712 | OKX: 183.3 | BYBIT: 183.429 | 0.129 | -0.14
2024-03-19 23:35:17.634466 | OKX: 183.33 | BYBIT: 183.450 | 0.12 | -0.131
2024-03-19 23:35:18.146983 | OKX: 183.33 | BYBIT: 183.428 | 0.098 | -0.118
2024-03-19 23:35:18.644106 | OKX: 183.33 | BYBIT: 183.425 | 0.095 | -0.109
2024-03-19 23:35:19.160493 | OKX: 183.28 | BYBIT: 183.391 | 0.111 | -0.134
2024-03-19 23:35:19.659680 | OKX: 183.24 | BYBIT: 183.355 | 0.115 | -0.132
2024-03-19 23:35:20.172379 | OKX: 183.2 | BYBIT: 183.319 | 0.119 | -0.13
2024-03-19 23:35:20.686738 | OKX: 183.18 | BYBIT: 183.287 | 0.107 | -0.118
2024-03-19 23:35:21.202074 | OKX: 183.18 | BYBIT: 183.297 | 0.117 | -0.134
2024-03-19 23:35:21.716383 | OKX: 183.16 | BYBIT: 183.287 | 0.127 | -0.145
2024-03-19 23:35:22.215594 | OKX: 183.16 | BYBIT: 183.287 | 0.127 | -0.145
2024-03-19 23:35:22.718732 | OKX: 183.16 | BYBIT: 183.294 | 0.134 | -0.145
2024-03-19 23:35:23.231862 | OKX: 183.21 | BYBIT: 183.330 | 0.12 | -0.131
2024-03-19 23:35:23.727249 | OKX: 183.2 | BYBIT: 183.309 | 0.109 | -0.127
2024-03-19 23:35:24.234157 | OKX: 183.2 | BYBIT: 183.313 | 0.113 | -0.127
2024-03-19 23:35:24.752611 | OKX: 183.17 | BYBIT: 183.286 | 0.116 | -0.127
2024-03-19 23:35:25.267762 | OKX: 183.17 | BYBIT: 183.286 | 0.116 | -0.127
2024-03-19 23:35:25.780037 | OKX: 183.17 | BYBIT: 183.286 | 0.116 | -0.127
2024-03-19 23:35:26.295979 | OKX: 183.14 | BYBIT: 183.267 | 0.127 | -0.138
2024-03-19 23:35:26.821611 | OKX: 183.15 | BYBIT: 183.267 | 0.117 | -0.128
2024-03-19 23:35:27.333745 | OKX: 183.15 | BYBIT: 183.258 | 0.108 | -0.119
2024-03-19 23:35:27.847862 | OKX: 183.15 | BYBIT: 183.255 | 0.105 | -0.118
2024-03-19 23:35:28.360644 | OKX: 183.14 | BYBIT: 183.235 | 0.095 | -0.116
2024-03-19 23:35:28.874416 | OKX: 183.05 | BYBIT: 183.152 | 0.102 | -0.123
2024-03-19 23:35:29.400323 | OKX: 183.07 | BYBIT: 183.200 | 0.13 | -0.141
2024-03-19 23:35:29.899539 | OKX: 183.08 | BYBIT: 183.182 | 0.102 | -0.123
2024-03-19 23:35:30.396840 | OKX: 183.08 | BYBIT: 183.200 | 0.12 | -0.131
2024-03-19 23:35:30.889392 | OKX: 183.1 | BYBIT: 183.225 | 0.125 | -0.136
2024-03-19 23:35:31.389139 | OKX: 183.11 | BYBIT: 183.216 | 0.106 | -0.117
2024-03-19 23:35:31.910138 | OKX: 183.05 | BYBIT: 183.151 | 0.101 | -0.112
2024-03-19 23:35:32.426115 | OKX: 183.05 | BYBIT: 183.151 | 0.101 | -0.112
2024-03-19 23:35:32.940767 | OKX: 183.05 | BYBIT: 183.145 | 0.095 | -0.106
2024-03-19 23:35:33.459754 | OKX: 183.08 | BYBIT: 183.184 | 0.104 | -0.115
2024-03-19 23:35:33.972901 | OKX: 183.08 | BYBIT: 183.155 | 0.075 | -0.116
2024-03-19 23:35:34.485364 | OKX: 183.05 | BYBIT: 183.155 | 0.105 | -0.116
2024-03-19 23:35:34.992045 | OKX: 183.02 | BYBIT: 183.103 | 0.083 | -0.113
2024-03-19 23:35:35.486664 | OKX: 182.95 | BYBIT: 183.050 | 0.1 | -0.111
2024-03-19 23:35:35.992510 | OKX: 182.94 | BYBIT: 183.050 | 0.11 | -0.121
2024-03-19 23:35:36.517285 | OKX: 182.92 | BYBIT: 183.045 | 0.125 | -0.136
2024-03-19 23:35:37.029106 | OKX: 182.92 | BYBIT: 183.045 | 0.125 | -0.136
2024-03-19 23:35:37.529603 | OKX: 182.92 | BYBIT: 183.045 | 0.125 | -0.136
2024-03-19 23:35:38.031437 | OKX: 182.93 | BYBIT: 183.045 | 0.115 | -0.126
2024-03-19 23:35:38.555849 | OKX: 182.93 | BYBIT: 183.045 | 0.115 | -0.126
2024-03-19 23:35:39.054092 | OKX: 182.91 | BYBIT: 183.013 | 0.103 | -0.114
2024-03-19 23:35:39.553460 | OKX: 182.92 | BYBIT: 183.036 | 0.116 | -0.128
2024-03-19 23:35:40.067865 | OKX: 182.89 | BYBIT: 183.008 | 0.118 | -0.131
2024-03-19 23:35:40.582985 | OKX: 182.89 | BYBIT: 182.998 | 0.108 | -0.123
2024-03-19 23:35:41.084159 | OKX: 182.88 | BYBIT: 182.997 | 0.117 | -0.128
2024-03-19 23:35:41.589955 | OKX: 182.85 | BYBIT: 182.975 | 0.125 | -0.136
2024-03-19 23:35:42.077667 | OKX: 182.84 | BYBIT: 182.955 | 0.115 | -0.126
2024-03-19 23:35:42.592588 | OKX: 182.85 | BYBIT: 182.972 | 0.122 | -0.135
2024-03-19 23:35:43.104276 | OKX: 182.84 | BYBIT: 182.950 | 0.11 | -0.129
2024-03-19 23:35:43.616299 | OKX: 182.84 | BYBIT: 182.955 | 0.115 | -0.126
2024-03-19 23:35:44.134070 | OKX: 182.83 | BYBIT: 182.955 | 0.125 | -0.136
2024-03-19 23:35:44.636680 | OKX: 182.83 | BYBIT: 182.956 | 0.126 | -0.137
2024-03-19 23:35:45.154541 | OKX: 182.83 | BYBIT: 182.956 | 0.126 | -0.137
2024-03-19 23:35:45.671662 | OKX: 182.81 | BYBIT: 182.928 | 0.118 | -0.129
2024-03-19 23:35:46.184877 | OKX: 182.76 | BYBIT: 182.879 | 0.119 | -0.13
2024-03-19 23:35:46.684333 | OKX: 182.73 | BYBIT: 182.841 | 0.111 | -0.128
2024-03-19 23:35:47.183054 | OKX: 182.73 | BYBIT: 182.847 | 0.117 | -0.128
2024-03-19 23:35:47.687310 | OKX: 182.73 | BYBIT: 182.856 | 0.126 | -0.137
2024-03-19 23:35:48.199416 | OKX: 182.74 | BYBIT: 182.824 | 0.084 | -0.119
2024-03-19 23:35:48.713572 | OKX: 182.74 | BYBIT: 182.842 | 0.102 | -0.113
2024-03-19 23:35:49.243488 | OKX: 182.74 | BYBIT: 182.835 | 0.095 | -0.106
2024-03-19 23:35:49.760558 | OKX: 182.74 | BYBIT: 182.834 | 0.094 | -0.105
2024-03-19 23:35:50.260168 | OKX: 182.74 | BYBIT: 182.834 | 0.094 | -0.105
2024-03-19 23:35:50.776381 | OKX: 182.74 | BYBIT: 182.841 | 0.101 | -0.112
2024-03-19 23:35:51.272200 | OKX: 182.74 | BYBIT: 182.841 | 0.101 | -0.112
2024-03-19 23:35:51.785456 | OKX: 182.74 | BYBIT: 182.853 | 0.113 | -0.124
2024-03-19 23:35:52.304241 | OKX: 182.74 | BYBIT: 182.853 | 0.113 | -0.124
2024-03-19 23:35:52.804742 | OKX: 182.74 | BYBIT: 182.853 | 0.113 | -0.124
2024-03-19 23:35:53.304471 | OKX: 182.73 | BYBIT: 182.817 | 0.087 | -0.108
2024-03-19 23:35:53.821083 | OKX: 182.72 | BYBIT: 182.836 | 0.116 | -0.127
2024-03-19 23:35:54.317779 | OKX: 182.72 | BYBIT: 182.813 | 0.093 | -0.109
2024-03-19 23:35:54.833836 | OKX: 182.72 | BYBIT: 182.830 | 0.11 | -0.121
2024-03-19 23:35:55.333969 | OKX: 182.72 | BYBIT: 182.830 | 0.11 | -0.121
2024-03-19 23:35:55.848620 | OKX: 182.72 | BYBIT: 182.848 | 0.128 | -0.139
2024-03-19 23:35:56.358815 | OKX: 182.72 | BYBIT: 182.853 | 0.133 | -0.144
2024-03-19 23:35:56.875624 | OKX: 182.72 | BYBIT: 182.853 | 0.133 | -0.144
2024-03-19 23:35:57.387012 | OKX: 182.72 | BYBIT: 182.830 | 0.11 | -0.121
2024-03-19 23:35:57.886193 | OKX: 182.68 | BYBIT: 182.804 | 0.124 | -0.135
2024-03-19 23:35:58.387037 | OKX: 182.64 | BYBIT: 182.769 | 0.129 | -0.14
2024-03-19 23:35:58.897667 | OKX: 182.61 | BYBIT: 182.742 | 0.132 | -0.143
2024-03-19 23:35:59.408429 | OKX: 182.61 | BYBIT: 182.742 | 0.132 | -0.143
2024-03-19 23:35:59.922832 | OKX: 182.61 | BYBIT: 182.713 | 0.103 | -0.114
2024-03-19 23:36:00.437889 | OKX: 182.61 | BYBIT: 182.726 | 0.116 | -0.127
2024-03-19 23:36:00.953261 | OKX: 182.61 | BYBIT: 182.727 | 0.117 | -0.128
2024-03-19 23:36:01.469699 | OKX: 182.61 | BYBIT: 182.736 | 0.126 | -0.137
2024-03-19 23:36:01.984067 | OKX: 182.61 | BYBIT: 182.742 | 0.132 | -0.143
2024-03-19 23:36:02.497269 | OKX: 182.61 | BYBIT: 182.742 | 0.132 | -0.143
2024-03-19 23:36:02.993686 | OKX: 182.56 | BYBIT: 182.697 | 0.137 | -0.148
2024-03-19 23:36:03.489050 | OKX: 182.56 | BYBIT: 182.697 | 0.137 | -0.148
2024-03-19 23:36:03.986472 | OKX: 182.55 | BYBIT: 182.675 | 0.125 | -0.136
2024-03-19 23:36:04.492996 | OKX: 182.53 | BYBIT: 182.652 | 0.122 | -0.136
2024-03-19 23:36:04.989924 | OKX: 182.49 | BYBIT: 182.612 | 0.122 | -0.134
2024-03-19 23:36:05.503030 | OKX: 182.56 | BYBIT: 182.695 | 0.135 | -0.173
2024-03-19 23:36:06.018877 | OKX: 182.54 | BYBIT: 182.653 | 0.113 | -0.124
2024-03-19 23:36:06.532565 | OKX: 182.54 | BYBIT: 182.634 | 0.094 | -0.105
2024-03-19 23:36:07.031944 | OKX: 182.51 | BYBIT: 182.621 | 0.111 | -0.122
2024-03-19 23:36:07.546436 | OKX: 182.51 | BYBIT: 182.621 | 0.111 | -0.122
2024-03-19 23:36:08.062103 | OKX: 182.48 | BYBIT: 182.596 | 0.116 | -0.131
2024-03-19 23:36:08.563095 | OKX: 182.54 | BYBIT: 182.651 | 0.111 | -0.122
2024-03-19 23:36:09.058758 | OKX: 182.56 | BYBIT: 182.677 | 0.117 | -0.152
2024-03-19 23:36:09.561279 | OKX: 182.51 | BYBIT: 182.608 | 0.098 | -0.122
2024-03-19 23:36:10.076465 | OKX: 182.46 | BYBIT: 182.546 | 0.086 | -0.097
2024-03-19 23:36:10.606073 | OKX: 182.41 | BYBIT: 182.529 | 0.119 | -0.13
2024-03-19 23:36:11.086458 | OKX: 182.41 | BYBIT: 182.503 | 0.093 | -0.124
2024-03-19 23:36:11.596025 | OKX: 182.39 | BYBIT: 182.500 | 0.11 | -0.121
2024-03-19 23:36:12.109739 | OKX: 182.38 | BYBIT: 182.495 | 0.115 | -0.126
2024-03-19 23:36:12.624076 | OKX: 182.37 | BYBIT: 182.481 | 0.111 | -0.125
2024-03-19 23:36:13.153422 | OKX: 182.37 | BYBIT: 182.468 | 0.098 | -0.113
2024-03-19 23:36:13.667542 | OKX: 182.37 | BYBIT: 182.471 | 0.101 | -0.112
2024-03-19 23:36:14.180903 | OKX: 182.34 | BYBIT: 182.427 | 0.087 | -0.11
2024-03-19 23:36:14.695215 | OKX: 182.32 | BYBIT: 182.418 | 0.098 | -0.111
2024-03-19 23:36:15.209480 | OKX: 182.3 | BYBIT: 182.412 | 0.112 | -0.123
2024-03-19 23:36:15.703440 | OKX: 182.31 | BYBIT: 182.411 | 0.101 | -0.112
2024-03-19 23:36:16.216636 | OKX: 182.31 | BYBIT: 182.388 | 0.078 | -0.089
2024-03-19 23:36:16.719489 | OKX: 182.32 | BYBIT: 182.413 | 0.093 | -0.137
2024-03-19 23:36:17.231708 | OKX: 182.31 | BYBIT: 182.403 | 0.093 | -0.111
2024-03-19 23:36:17.731058 | OKX: 182.31 | BYBIT: 182.385 | 0.075 | -0.086
2024-03-19 23:36:18.231203 | OKX: 182.31 | BYBIT: 182.414 | 0.104 | -0.14
2024-03-19 23:36:18.729368 | OKX: 182.32 | BYBIT: 182.419 | 0.099 | -0.123
2024-03-19 23:36:19.258235 | OKX: 182.36 | BYBIT: 182.460 | 0.1 | -0.111
2024-03-19 23:36:19.758897 | OKX: 182.35 | BYBIT: 182.457 | 0.107 | -0.118
2024-03-19 23:36:20.273912 | OKX: 182.35 | BYBIT: 182.416 | 0.066 | -0.077
2024-03-19 23:36:20.771265 | OKX: 182.32 | BYBIT: 182.416 | 0.096 | -0.107
2024-03-19 23:36:21.268705 | OKX: 182.32 | BYBIT: 182.416 | 0.096 | -0.107
2024-03-19 23:36:21.779601 | OKX: 182.32 | BYBIT: 182.408 | 0.088 | -0.099
2024-03-19 23:36:22.290555 | OKX: 182.3 | BYBIT: 182.409 | 0.109 | -0.12
2024-03-19 23:36:22.804526 | OKX: 182.33 | BYBIT: 182.435 | 0.105 | -0.139
2024-03-19 23:36:23.318821 | OKX: 182.31 | BYBIT: 182.428 | 0.118 | -0.139
2024-03-19 23:36:23.829488 | OKX: 182.26 | BYBIT: 182.354 | 0.094 | -0.105
2024-03-19 23:36:24.355069 | OKX: 182.25 | BYBIT: 182.354 | 0.104 | -0.115
2024-03-19 23:36:24.856304 | OKX: 182.24 | BYBIT: 182.354 | 0.114 | -0.125
2024-03-19 23:36:25.367055 | OKX: 182.28 | BYBIT: 182.379 | 0.099 | -0.153
2024-03-19 23:36:25.882010 | OKX: 182.34 | BYBIT: 182.446 | 0.106 | -0.118
2024-03-19 23:36:26.392024 | OKX: 182.34 | BYBIT: 182.446 | 0.106 | -0.117
2024-03-19 23:36:26.911625 | OKX: 182.39 | BYBIT: 182.494 | 0.104 | -0.115
2024-03-19 23:36:27.423556 | OKX: 182.39 | BYBIT: 182.484 | 0.094 | -0.105
2024-03-19 23:36:27.939053 | OKX: 182.39 | BYBIT: 182.460 | 0.07 | -0.091
2024-03-19 23:36:28.437401 | OKX: 182.37 | BYBIT: 182.454 | 0.084 | -0.095
2024-03-19 23:36:28.955517 | OKX: 182.35 | BYBIT: 182.415 | 0.065 | -0.083
2024-03-19 23:36:29.470548 | OKX: 182.36 | BYBIT: 182.444 | 0.084 | -0.095
2024-03-19 23:36:29.981195 | OKX: 182.35 | BYBIT: 182.432 | 0.082 | -0.093
2024-03-19 23:36:30.480973 | OKX: 182.29 | BYBIT: 182.368 | 0.078 | -0.089
2024-03-19 23:36:30.981719 | OKX: 182.29 | BYBIT: 182.376 | 0.086 | -0.097
2024-03-19 23:36:31.477277 | OKX: 182.29 | BYBIT: 182.376 | 0.086 | -0.097
2024-03-19 23:36:31.988887 | OKX: 182.32 | BYBIT: 182.413 | 0.093 | -0.104
2024-03-19 23:36:32.501487 | OKX: 182.38 | BYBIT: 182.470 | 0.09 | -0.115
2024-03-19 23:36:33.015280 | OKX: 182.44 | BYBIT: 182.513 | 0.073 | -0.125
2024-03-19 23:36:33.506389 | OKX: 182.44 | BYBIT: 182.531 | 0.091 | -0.102
2024-03-19 23:36:34.022152 | OKX: 182.44 | BYBIT: 182.515 | 0.075 | -0.094
2024-03-19 23:36:34.535966 | OKX: 182.44 | BYBIT: 182.518 | 0.078 | -0.109
2024-03-19 23:36:35.038531 | OKX: 182.47 | BYBIT: 182.567 | 0.097 | -0.108
2024-03-19 23:36:35.539544 | OKX: 182.44 | BYBIT: 182.537 | 0.097 | -0.108
2024-03-19 23:36:36.053239 | OKX: 182.42 | BYBIT: 182.508 | 0.088 | -0.099
2024-03-19 23:36:36.567215 | OKX: 182.42 | BYBIT: 182.519 | 0.099 | -0.11
2024-03-19 23:36:37.084965 | OKX: 182.51 | BYBIT: 182.598 | 0.088 | -0.11
2024-03-19 23:36:37.602574 | OKX: 182.52 | BYBIT: 182.623 | 0.103 | -0.114
2024-03-19 23:36:38.113471 | OKX: 182.51 | BYBIT: 182.595 | 0.085 | -0.096
2024-03-19 23:36:38.626758 | OKX: 182.51 | BYBIT: 182.621 | 0.111 | -0.122
2024-03-19 23:36:39.136888 | OKX: 182.48 | BYBIT: 182.559 | 0.079 | -0.09
2024-03-19 23:36:39.634485 | OKX: 182.46 | BYBIT: 182.559 | 0.099 | -0.11
2024-03-19 23:36:40.130139 | OKX: 182.43 | BYBIT: 182.487 | 0.057 | -0.109
2024-03-19 23:36:40.640347 | OKX: 182.45 | BYBIT: 182.545 | 0.095 | -0.106
2024-03-19 23:36:41.149282 | OKX: 182.42 | BYBIT: 182.517 | 0.097 | -0.108
2024-03-19 23:36:41.647599 | OKX: 182.38 | BYBIT: 182.473 | 0.093 | -0.109
2024-03-19 23:36:42.162499 | OKX: 182.38 | BYBIT: 182.472 | 0.092 | -0.103
2024-03-19 23:36:42.671779 | OKX: 182.38 | BYBIT: 182.472 | 0.092 | -0.103
2024-03-19 23:36:43.183193 | OKX: 182.38 | BYBIT: 182.472 | 0.092 | -0.103
2024-03-19 23:36:43.691574 | OKX: 182.33 | BYBIT: 182.415 | 0.085 | -0.096
2024-03-19 23:36:44.208465 | OKX: 182.34 | BYBIT: 182.436 | 0.096 | -0.107
2024-03-19 23:36:44.719899 | OKX: 182.34 | BYBIT: 182.436 | 0.096 | -0.107
2024-03-19 23:36:45.232888 | OKX: 182.33 | BYBIT: 182.436 | 0.106 | -0.117
2024-03-19 23:36:45.746426 | OKX: 182.32 | BYBIT: 182.414 | 0.094 | -0.105
2024-03-19 23:36:46.262421 | OKX: 182.3 | BYBIT: 182.390 | 0.09 | -0.102
2024-03-19 23:36:46.758863 | OKX: 182.27 | BYBIT: 182.388 | 0.118 | -0.131
2024-03-19 23:36:47.260064 | OKX: 182.31 | BYBIT: 182.403 | 0.093 | -0.104
2024-03-19 23:36:47.773584 | OKX: 182.3 | BYBIT: 182.403 | 0.103 | -0.114
2024-03-19 23:36:48.284279 | OKX: 182.31 | BYBIT: 182.412 | 0.102 | -0.113
2024-03-19 23:36:48.799567 | OKX: 182.35 | BYBIT: 182.450 | 0.1 | -0.111
2024-03-19 23:36:49.313114 | OKX: 182.35 | BYBIT: 182.413 | 0.063 | -0.11
2024-03-19 23:36:49.828795 | OKX: 182.35 | BYBIT: 182.430 | 0.08 | -0.091
2024-03-19 23:36:50.342907 | OKX: 182.36 | BYBIT: 182.483 | 0.123 | -0.134
2024-03-19 23:36:50.832232 | OKX: 182.41 | BYBIT: 182.502 | 0.092 | -0.103
2024-03-19 23:36:51.335703 | OKX: 182.42 | BYBIT: 182.502 | 0.082 | -0.093
2024-03-19 23:36:51.847467 | OKX: 182.41 | BYBIT: 182.502 | 0.092 | -0.103
2024-03-19 23:36:52.362170 | OKX: 182.45 | BYBIT: 182.531 | 0.081 | -0.092
2024-03-19 23:36:52.877751 | OKX: 182.42 | BYBIT: 182.475 | 0.055 | -0.066
2024-03-19 23:36:53.393588 | OKX: 182.38 | BYBIT: 182.474 | 0.094 | -0.105
2024-03-19 23:36:53.882831 | OKX: 182.35 | BYBIT: 182.430 | 0.08 | -0.091
2024-03-19 23:36:54.381472 | OKX: 182.36 | BYBIT: 182.458 | 0.098 | -0.109
2024-03-19 23:36:54.880183 | OKX: 182.39 | BYBIT: 182.480 | 0.09 | -0.101
2024-03-19 23:36:55.391053 | OKX: 182.39 | BYBIT: 182.480 | 0.09 | -0.101
2024-03-19 23:36:55.905066 | OKX: 182.41 | BYBIT: 182.480 | 0.07 | -0.101
2024-03-19 23:36:56.416210 | OKX: 182.39 | BYBIT: 182.466 | 0.076 | -0.089
2024-03-19 23:36:56.919084 | OKX: 182.39 | BYBIT: 182.468 | 0.078 | -0.089
2024-03-19 23:36:57.416821 | OKX: 182.33 | BYBIT: 182.426 | 0.096 | -0.112
2024-03-19 23:36:57.918155 | OKX: 182.34 | BYBIT: 182.423 | 0.083 | -0.094
2024-03-19 23:36:58.420874 | OKX: 182.32 | BYBIT: 182.402 | 0.082 | -0.095
2024-03-19 23:36:58.929174 | OKX: 182.34 | BYBIT: 182.415 | 0.075 | -0.086
